Text,Polarity,With Emoji
Worth it ang flashdeal ni shopee at thank you seller maganda ang quality niya makapal siya.. Magaganda rin yung kulay tama nabigau ni seller sakin .. Thank you thank you oorder po ako ulit.. Thank you rin shopee express sa agarnag delver po.. Th ak you godbless and more benta pa seller .... Complet,2,0
Super ganda niya and super mura lang niya bumili pako and complete sya thank you so much seller thank you god bless stay safe will order again ?????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,2,0
Ordered recieve?? Excellent quality?? Complete order?? Kaso May isang mali Lang tlga nasa photo na po sya...Khaki order ko pero iba yung dumating cream color po sya sana nexttym pag walang khaki wag na po ilagay sa variation.... Thanks po??,2,0
Ang bilis ng delivery. Although walang update kay seller pero mabilis kahit na province kami dito. Wala pang 1 week dumating na ang mga mask. Amazing. Good job. Order ulit ako.??????????????????????????????????????????????????????????????????????????,2,0
the quality is great! thank you i love it thank you i love it thank you i love it thank you i love it thank you i love it thank you i love it thank you i love it thank you i love it thank you i love it thank you i love it thank you i love it thank you i love it thank you i love it thank you i love,2,0
Love the color of the masks. Looks durable and thick! Comfortable to wear too! Well packed and correct color sent for all orders. ??????????????????,2,0
"Complete orders at tama Ang mga color, good quality din. Thanks seller :> Complete orders at tama Ang mga color, good quality din. Thanks seller :> Complete orders at tama Ang mga color, good quality din. Thanks seller :> Complete orders at tama Ang mga color, good quality din. Thanks seller :> Comp",2,0
My Honest Review ? nice quality ? affordable ? responsive seller ? item shipped A.S.A.P -seller sent pics before shipping! Tysm! Tysm! Tysm! ? til next transaction!,2,0
"The quality is good for it price, makapal ito. I ordered 10 items and correct lahat yung items na dumating. Well package din and sobrang bilis dumating , I didn't expect it to came early because I just ordered during 10.10 but still dumating siya with in 4 days. Thank you seller. I'll order again.",2,0
Thank you love all the colors sss fast shipping also thank you thank you ???????????????? Godbless your shop to more colorful facemask to comeeeeee,2,0
Thank you very much po seller for this very nice quality KN 94 face mask. I will buy again into your shop .????????????????????????????????????????,2,0
Parcel received na po ???????????????? Maraming Salamat po kay seller at sa aking suking rider ng JNT ???????????????? God Bless Po,2,0
NICE NICE NICE SUPER NICE NICE NICE NICE SUPER NICE NICE NICE NICE SUPER NICE NICE NICE NICE SUPER NICE NICE NICE NICE SUPER NICE NICE NICE NICE SUPER NICE NICE NICE NICE SUPER NICE,2,0
Thank you thank tou thank you thank yo Thank you thank tou thank you thank you u Thank you thank tou thank you thank you Thank you thank tou thank you thank you Thank you thank tou thank you thank you Thank you thank tou thank you thank you Thank you thank tou thank you thank you,2,0
Super sulit ang binayad... Kumpletong 12 packs ang dumating saken..at nasunod dn ang kulay.. Siguradong makakaulit pa .. D sayang ang pera...tnx seller.. i'll order again.. 3 days lang din.. Andito na agad .. Kahit tawid dagat pa tong samen ... ??????????,2,0
Thank you very much. Very satisfied for the items that I've ordered. Excellent quality. Well packaged. And the items shipped immediately. Very accommodating seller. For sure I will order again.,2,0
"Super maganda talaga itong naorder ko ??????? sobrang nagustuhan ko sya, sa sobrang ganda diko na napicturan heheheheh nagamit ko na agad super duper okay ang quality at very affordable ang price nya. Thankyou kay seller at ka kuya na nagdeliver ng order ko hehe. Kudos sa inyo!! Saluteeee!! ????????",2,0
Ambilis ng deliver and lahat is in good quality complete lahat ng order ko ?????? Will order again kapag malapit ng maubos mas nakakahinga kasi pag ito ang gamit ?????? Thank you again Satisfied customer here ????,2,0
Sobrang gandaaaa at ang quality kitang kita mo talaga na ma ayus mura pa thank you seller complete lahat ng item sakto lahat??,2,0
Mabilis lang din nadeliver nice product sulit lang sa presyo Ganda Ng kulay Sana dinamihan ko na hahaha?????????????????????????????????????????????????????????????????? mabait si kuyang rider...sulit sa presyo??Mabilis lang din nadeliver nice product sulit lang sa presyo Ganda Ng kulay,2,0
"Maganda po yung product, complete and na receive ko after 3 days. (Also sorry po sa memes ayaw umayos ng camera ko sa laptop).",2,0
Always complete items. Order and order and order and order again. Thank you seller. Thank you shopee ?????????????????????????????????????????????????? Always complete items. Order and order and order and order again. Thank you seller. Thank you shopee ??????????????????????????????????????????????,2,0
"thank you so much! despite of the bulk order, the seller did not miss one. it was complete and it well packaged. might order again.",2,0
Magandaaa quality very nice and breathable yung mask. Overall super nice and fitted sa face. Fashionable also u can wear it anytime.,2,0
"Complete orders and I'm so obsessed with the gold packaging of the pink one. Wooow! ???? Anyway, everything is in good condition and I'm so glad that after hours of scrolling finding the best face mask, finally it came.??????",2,0
This is my 2nd order. This shop never disappoint me. Thank you seller. The color and the qualitt of the mask is so good. Thank youu thank youu. Will order again ?,2,0
Thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you,2,0
"Salamat seller sa good quality masks. Complete orders, maganda at maayos ang fit. Sakto lang nakaka hinga ng maayos at walang amoy. Di rin masakit sa tenga ung garter. 6 sets inorder ko pero binigay ko sa friend ko ung dalawa. Order ako ulit next time ng marami. Mura na to tapos ganda pa ng quality.",2,0
Nice! Nice! Nice! Nice! Nice! Nice! Nice! Nice! Nice! Will order again soon. Well packed. Excellent Quality. Thanks and God Bless...,2,0
Received my order. Ang bilis din ng shipment tsaka quality yung product. Will order again sa 11.11 sale! Thank you seller.,2,0
Complete at tama . NakakaiLang order na ako sa shop na to . SaLamat di nyo ako binibigo ??,2,0
Very food wuality lakas maka oppa thanks seller thanks shoppee meron na ako Magagamit pero its not like lumalabas ako parati pero kapag need lang me magagamit na ako tenchu,2,0
"Ordered 10.10 Received parcel 10.12 Ambilis madeliver at maganda ang mask, mukang matibay at classy tignan, hopefully will serve it's purpose, salamat sa seller at delivery boy",2,0
Ganda poh ng mga mask..mura lang dn..order ako ulit nito..ganda pa ng mga kulay..thanksssssssssssssssssssssssssssssssssss,2,0
"Thanks a lot Seller and Shoppeeee ???????????? This kf94 product is nice, well packed, and good quality... Thanks Rider???????????????? More power??????????",2,0
2nd time order ?? mas pretty quality nito kesa nung una hehe thanks seller & shopee. Til next time po ?? sulit talaga sya sa price item ship quickly highly recommend this shop mwa.?? AHAHAHAHAHAHAHHAHHAHAHHHA,2,0
"Sobrang gaganda po ng item na nabili ko sa murang halaga .??????????????????thank you po sa seller nito .siguradong oorder po ako ngpaulit ulit ,??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????",2,0
"Dito na po parcel ko,. Maraming salamat po kay seller at maraming salamat din Kay delivery boy jnt.. laking tulong po sakin ng item na to,. Pambenta ko?????? 5 star po kayo sakin????????????????????????????????????",1,0
ang ganda ng stand mabigat tlga thank you seller ????????????????????,2,0
so love this product and so cheap in price very affordable i always order here in this shop very recommended .i just order 10 PC's per balot and thankyou seller for pasobrang 2 balot so happy surely will order again THANK YOU ????????????????????????????????????,2,0
"Maganda ang quality, bagay sakin lalo ako naging pogi, habulin na ng mga shawty haha",2,0
Affordable and supper comfortable to used....,2,0
Thank you thankyou thank you thank you seller!!! GOOD JOB. THANK YOU DIN KAY KUYA RIDER RARA ?? HAHAHA nice nice ????Thank you thankyou thank you thank you seller!!! GOOD JOB. THANK YOU DIN KAY KUYA RIDER RARA ?? HAHAHA nice nice ????,2,0
lahat magaganda ang kuLay maganda quality lahat at kOmpleto. saya saya ko ?? bait pa ni kuyang rider mabilis din naiship-out oorder ako uLit pag naubos to kaso andami ko inorder ee pang 5mos na yata to???? salamaats :),2,0
Ganda. Sana hindi makati sa ilong. Complete items 10 pcs lahat. 5-6 days before dumating pero ganda naman siya kahit papaano. Murang mura lang. ??,2,0
Thank you sellerThank you sellerThank you sellerThank you sellerThank you sellerThank you sellerThank you sellerThank you sellerThank you sellerThank you sellerThank you sellerThank you sellerThank you sellerThank you sellerThank you sellerThank you sellerThank you seller??????,2,0
Good quality will definitely order again.,2,0
"Date ordered: 10.10.2021 Date received: 10.12.2021 Item shipped in good condition and well-packaged.. This is my 2nd time order, the Khaki color is most suitable for me but all in all, satisfied buyer here... Thank you seller and courier! ????",2,0
Thank you seller! Items were well packed with bubble wrap! I received items in very good condition and all correct items too! Will definitely buy again!,2,0
The item is lit ?? very affordale and the item is so good! Will order again. Fast delivery. Thank you thank youuuu thank you selle!,2,0
First time ordering from this shop. Took only 4 days before the items arrived. Highly recommended shop ?? The masks is good ?? Love its quality. Will order again.,2,0
SOBRANG GANDASOBRANG GANDASOBRANG GANDASOBRANG GANDASOBRANG GANDASOBRANG GANDASOBRANG GANDASOBRANG GANDASOBRANG GANDASOBRANG GANDASOBRANG GANDASOBRANG GANDASOBRANG GANDASOBRANG GANDASOBRANG GANDASOBRANG GANDASOBRANG GANDASOBRANG GANDASOBRANG GANDASOBRANG GANDASOBRANG GANDASOBRANG GANDASOBRANG GANDAS,0,0
Nice ng product. Complete order ko. Thank you seller. Nice ng product. Complete order ko. Thank you seller. Nice ng product. Complete order ko. Thank you seller. Nice ng product. Complete order ko. Thank you seller.,2,0
"Well packed and mabilis yung delivery. Maganda yung mask except yung sa Navy color yung dumating is royal blue color. Bet ko yung kulay ng gray, peach and white yung khaki naman ok naman sya. Sana magka stocks ulit ng brown color.",1,0
Superrrrrr Ganda lahat ng itemsss??? nagustuhan nang mga buyers ko . Yung mask maganda at makapal . ???? All items are in good condition rin???? ooder po ako ulit sa shop na itoo .,2,0
This is my 3rd time purchase for this store and same items and I�ve never been disappointed! Super satistfied :) This is my 3rd time purchase for this store and same items and I�ve never been disappointed! Super satistfied :),0,0
ang ganda ganda nya sarap suotin agad lahat cute cute ng kulay at matibaybdi agad napuputol bibili ulit ako pag naubos thank u,2,0
Thank you so much po! Completo Order ko?? si kuya delivery boy. 7pm pass n nag dedeliver pa at grabe lakas ng hangin at ulan tumuloy parin sya! Godbless po ??,2,0
"Natanggap ko na po mga order ko. Maayos Naman po lahat. Maraming Salamat po Kay Seller, at maraming Salamat din po Kay Shopee at Kay Mr. Rider. Shopee is always ""The Best."" Thank you so much and keep safe and God Bless us all??????",2,0
Very nice colors. Loved them! Shipping is fast. Quality is good. ???????????? Very nice colors. Loved them! Shipping is fast. Quality is good. ????????????,2,0
"Ang ganda ganda ng quality super ?? Ang ganda nilang lahat, pero bet ko yung violet nakaka aesthetic niya hehe ?? Complete lahat ng order ko and tama yung mga kulay na dumating ???? Thank you sa shop na'to ???? i will order again. I will rate 5stars kasi ang ganda ng quality super love it! ????",2,0
Ang ganda ganda ng order ko face mask. Tama yung kulay. Order ako ulit. ??????????????????,2,0
Recieve may order po..super affordable..well pack nmn po..correct nmn po ang color n order ko..2nd time to order in this shop..mdyo manipis lng xa keysa s una kng naorder at mdyo my amoy xa...pro thanku seller..God bless po..,1,0
Super ganda ng quality ng mga mask! I will order again sa 10.10 hihihi Thank you so much pooo???,2,0
Cheap and maganda ung quality ng mask. I will definitely buy again. Thank you Seller and Shopee.,2,0
complete item ?????? thank u seller at shopee ?????? thank u dn ky rider mabait sya ?????? at ang bilis nya dumating ?? will order again ????? kayo skin ??????,2,0
Thank you so much for your great service. It was a pleasure having transaction with this shop. The quality is really nice and it will surely last for a long period of time. It seems to be durable and long lasting. What you see is what you get! Will transact again in this shop again. Thank you all. G,2,0
Order receive thank you so much Order receive thank you so much Order receive thank you so much Order receive thank you so much Order receive thank you so much Order receive thank you so much Order receive thank you so much Order receive thank you so much Order receive thank you so much ,2,0
Salamat shoppe salamat shoppe salamat shoppe salamat shoppe salamat shoppe salamat shoppe salamat shoppe salamat shoppe salamat shoppe salamat shoppe salamat shoppe salamat shoppe salamat shoppe salamat shoppe salamat shoppe salamat shoppe salamat shoppe salamat shoppe salamat shoppe salamat shoppe,2,0
Maganda naman siya though I haven't tried to wear it outside of our house. Will update my review kapag na-try ko na. Super cheap na nito for 10 pieces. Thank youuu!!!!!!!!!!!!!!!!!! ?????????? Maganda naman siya though I haven't tried to wear it outside of our house. Will update my review kapag na-,2,0
"This is the second time that I ordered from this shop (the last time was navy blue and pink), and they have never disappointed me. The masks keeps you safe at the same time fashionable ??? Keep safe everyone!",0,0
Ganda Ganda Ganda Ganda Ganda Ganda Ganda Ganda Ganda Ganda Ganda Ganda Ganda Ganda Ganda Ganda Ganda Ganda Ganda Ganda Ganda Ganda Ganda Ganda Ganda Ganda Ganda Ganda Ganda Ganda Ganda Ganda Ganda Ganda Ganda Ganda Ganda Ganda Ganda Ganda Ganda Ganda Ganda Ganda Ganda Ganda Ganda Ganda,2,0
Arrived just in time. Worth for its price. Thank you very much . I will purchase again soon. ??????????????????????????????????????????????????????????????,2,0
received in good condition. masmaganda to kesa sa kn95. bili na kayo dito masmura ito kesa sa iba. ????????????????????????????????????????????????????????????????,2,0
Thankyou so much po??Thankyou so much po??Thankyou so much po??Thankyou so much po??Thankyou so much po??Thankyou so much po??Thankyou so much po??Thankyou so much po??Thankyou so much po??Thankyou so much po??Thankyou so much po??Thankyou so much po??Thankyou so much po??Thankyou so much po??Thanky,2,0
super affordable niya at ang gaganda ng mga mask kaya naman nagorder ako ulet at dinamihan ko pa lalo hehehehe thank u sa pagdating ng order ko agad i so much appreciated ??????,2,0
Highly recommend this shop!! ?? The face masks are made up of good quality material. I also got the righ variation. The colors navy & peach are really cute. Will surely buy more face mask here soon!,2,0
Thank u seller kahit matagal e ok naman po ang item makapal din ang mga mask. Ganda nito kahit anung outfit malinis tignan. Pati ung sa baby ko na 20mos ganda fit ng pang baby. Order po ulit ako. Pero sana may COD na sa susunod haha sigurista si seller ????????. Thank u thank u,2,0
"Thank you seller, all items were in good condition and satisfying. Will definitely order again from this shop. Keep up the good work!",2,0
Received items in complete and in excellent condition. Face masks were makapal and maganda fit sa mukha. As for the garbage bag ok na din naman for the price. Will definitely order again. Thanks.,2,0
Maganda maganda maganda maganda Maganda maganda maganda maganda maganda .Maganda maganda maganda maganda.Maganda maganda maganda maganda .Maganda maganda maganda maganda,2,0
EXCELLENT QUALITY EXCELLENT QUALITY EXCELLENT QUALITY EXCELLENT QUALITY EXCELLENT QUALITY EXCELLENT QUALITY EXCELLENT QUALITY,2,0
"Wow didn't expect to receive it this soon. Ordered on 10.10 and received today 10.14. Well-packed ang mga mask, although lukot ung box okay lng kc di ko nman ginagamit un.. So happy kc lahat ng color na pinadala tama.. At may pa-freebie pa.. Kakakilig?????? Thank you seller!",2,0
Complete lahat ng orders ko. Orders well package and deliver. Kulang lang ng isang box yung face mask. Pero okay lang. Very affordable!,2,0
Super nice and ganda niya Super nice and ganda niyaSuper nice and ganda niya Super nice and ganda niya Super nice and ganda niya Super nice and ganda niyaSuper nice and ganda niya Super nice and ganda niya Super nice and ganda niya Super nice and ganda niyaSuper nice and ganda niya Super nice and ga,2,0
I love the colors! Navy blue and khaki! Will order again! Will try the other colours in this shop too. Thank you so much ?? ?? ??,2,0
"For the third time arounnd, ANG GANDA NG QUALITY ???? tsaka kahitmaramihan order ko, lahat yon sakto tsaka nakukuha ko yung gusto kong kulay. Good job ??????",2,0
Order complete! ??? thank you so much seller and also sa rider!!,2,0
Thank you seller??The parcel was complete and has no damage. Right variations and colors. Arrived safely at our place.Responsive and accommodating seller. Keep up the excellent service.??,2,0
"The items arrived immediately, correct quantity and colors. They are so nice in personal. Has good quality, with affordable price. I will definitely order again. Thank you seller. Maintain this high standard in every transactions. Thank you again. happy customer here??",2,0
Nice product excellent quaaality and super faaaaaast shipmeeeenttt nga siiiis ano baaa hahahaha biliii na kuesssssss,2,0
"Always complete ang orders, walang damage. Suki na ako dito. Pang ilang order ko na dito and kahit minsan hindi nagkulang si seller. Sana all ?? thank you so much at mabilis din magship ?? sa susunod ulit!",2,0
thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you,2,0
"Receive the order complete,correct quantity ang color.. Good quality and affordable.. Thank you shopee and seller.. God bless",2,0
Super Ganda kyut Color Super Ganda kyut Color Super Ganda kyut Color Super Ganda kyut ColorSuper Ganda kyut Color Super Ganda kyut Color Super Ganda kyut ColorSuper Ganda kyut Color Super Ganda kyut Color Super Ganda kyut Color Super Ganda kyut Color Super Ganda kyut Color,2,0
Maganda po ang quality mura lng po mabilis dumating 3 days lng hihi thanks seller bili ulit ako nxt time ??????????????????????,2,0
Excellent Quality Facemask!!! Super ganda ng colors what u see is what u get! ?????? Excellent Quality Facemask!!! Super ganda ng colors what u see is what u get! ?????? Excellent Quality Facemask!!! Super ganda ng colors what u see is what u get! ??????,2,0
"Maganda yung quality, makapal. Sulit ang pera mo dito. Sure will order again. Thank you seller for a good quality items. Kumpleto kahit madami.",2,0
good quality complete delivery well packaged yun items and fast delivery thanks shopee and kay kuya na nagdeliver tyak order uli ako,2,0
"gamda talaga nang quality ilang beses na ko umorder at same quality pa din po kaya nagugustuhan ng mga suki ko,,,,thank you seller",0,0
",very nice ang quality ng products po.. I like it.. Will surely order again from this shop. Mabilis dn maship ng item.. Love love love",2,0
Thanks thanks thanks thanks thanks thanks thanks thanks thanks thanks thanks thanks thanks thanks thanks thanks thanks thanks thanks thanks thanks thanks thanks thanks thanks thanks thanks thanks thanks thanks thanks thanks thanks thanks thanks thanks,2,0
"mabilis.dumating, well-packed...magaganda,",invalid,0
Excellent quality Excellent quality Excellent quality Excellent quality Excellent qualityExcellent Excellent quality Excellent qualityExcellent quality?????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,2,0
"The quality of the facemask are good and very affordable! May hole din siya sa nose which I preferred. Thank you seller, might order again next time in different colors!??",2,0
Super ganda po ng quality niya.. Makapal at hindi madaling masira.. Oorder ulit ako promise.. Mejo naadik na rin ako sa mask ngyn.. Yun lang matagal ang delivery.. But anyways thank you seller.. God bless,2,0
Thank you Shopee Thank you Shopee Thank you Shopee Thank you Shopee Thank you Shopee Thank you Shopee Thank you Shopee Thank you Shopee Thank you Shopee Thank you Shopee Thank you Shopee,2,0
"thank u seller thank u sa freebies, ok ang quality",2,0
Nice quality. Safe na safe talaga. Thank you for a high quality but inexpensive product.,2,0
nice fast shipping and good qual prods thanks,2,0
"Complete ko nareceive yung items and in good quality, mura lang sya.. thank you seller.. makakaulit ng order sa shop na to??",2,0
Thank you so much seller for the good item and fast delivery po ??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,2,0
"Mabilis dumating, complete and safe. Thank you seller and sa nagdeliver.",2,0
Thank you seller nagustuhan ng anak ko yung design ng face mask! ????????????????????????????????????????????????????????????????????????????,2,0
nareceive ko na po ang order na facemask at aloe vera shampoo. nasunod naman po ang mga order ko especially sa color. we will order again. maraming salamat po,2,0
Delivery is fast. Well-packed. Complete orders. Thank you. Delivery is fast. Well-packed. Complete orders. Thank you. Delivery is fast. Well-packed. Complete orders. Thank you. Delivery is fast. Well-packed. Complete orders. Thank you.,2,0
Thank you Thank.you Thank you Thank you Thank you Thank.you Thank you Thank you Thank you Thank.you Thank you Thank.you Thank you Thank you Thank you Thank.you Thank you Thank you Thank you Thank you Thank you Thank.you Thank you Thank you Thank you Thank.you Thank you Thank you Thank you,2,0
10 Stars ?????????? Thank you Seller; Matibay na facemasks; love the colors; fits the face; Standard packaging; Will Order Again; Highly Recommended Seller;,2,0
Complete package Mabilis dumating Salamat Shoppee Complete package Mabilis dumating Salamat Shoppee Complete package Mabilis dumating Salamat Shoppee Complete package Mabilis dumating Salamat Shoppee Complete package Mabilis dumating Salamat Shoppee Complete package Mabilis dumating Salamat,2,0
All masks are in good condition. At lahat makakapal.. Good quality and i think I'll buy it again on this store. All masks are in good condition. At lahat makakapal.. Good quality and i think I'll buy it again on this store. All masks are in good condition. At lahat makakapal.. Good quality and keep.,2,0
Picture and video not related pero yuh maganda yung product ang bilis pa dumating.????????????????????????????????,1,0
The items arrived-well. Complete and no damage. Packaging is okay. Everything is in good condition and serving its purpose. Thank you seller and rider!!!,2,0
"Nice quality thank you po,bibile ulit ako pag naubos makapal siya at sakop talaga sa muka , thank thank thank seller",2,0
Thank you so much seller ?? Maayos po naming nareceived ung mask. Ok din po ung quality nya base sa price. Ang cute ng colors. Godbless po,2,0
"Thanks much for this good quality product.. i'm very much satisfied, and even the packaging is very secured.. till next transaction. More power to this shop. Thanks much for this good quality product.. i'm very much satisfied, and even the packaging is very secured.. till next transaction.",2,0
Ganda ?? First time ko bumili ng KF94 mask online d ako binigo ng shop nato ???????? yong quality ?? matibay at maayosss! Legit to ?? kita naman na nasa 1M na yong sold kasi Legit tlga. salamatssss???????? next time ulit,2,0
Maganda ang quality second time to order. At di makati sa feeling.. tsaka once na mas early ang pag checked out pwede din maisend out ni seller agad ang parcel. Kaya pwedeng arrived agad kinabukasan. That's wat happened to me??,2,0
2nd time ordering here! The items are as advertised and are well packaged! Very cheap yet very good quality! The package arrived earlier than expected! Fast and smooth transaction! Thank you!,2,0
Thanks seller tama lahat ng kulay na pinadala mo din maganda din po Yong product ninyo na mask at makapal po sya ?????? so five stars ka sa akin seller,2,0
Super gaganda ng kulay ng mask!!!?????? Bilis pa napaship at tama ang pinadala ni seller. Oorder ulit ako dito sa shop na to!!! Thank you seller!!!??,2,0
"maganda ang quality will order again it was shipped immediaetely it is well packaged, Ithank you seller for this hehhehehee",2,0
"Fantastic service. Item is of great quality! Quick delivery. The packaging was immensely wonderful. Item was of great quality. Exceptionally sterling delivery. The item was optimum and standout! Packaging was outstanding.""",1,0
Ordered last pay day sale 10.15 and received today. Second time ko na din mag order dito. Ang ganda talaga ng quality at kumpleto din. 10pcs. each talaga sya. Salamat seller! Payment via Shopee pay. Salamat shopee and kuya rider. Stay safe! ??,2,0
2nd tym ko na nagorder sa shop na ito. Complete naman po salamat seller???????????????????? thank you shoppee and kuya rider. Stay safe and God bless????????????????????,2,0
Parcel received. Ang ganda and bet ko yung yellow. Will order again pag naubos ko to. Ang bait din ng rider. Thank you so much seller,2,0
thanksss guysss fast delivery... gray color is love... thanksss guysss fast delivery... gray color is love... thanksss guysss fast delivery... gray color is love... thanksss guysss fast delivery... gray color is love...,2,0
"THANK YOU, THANK YOU, THANK YOU, THANK YOU, THANK YOU, THANK YOU, THANK YOU, THANK YOU, THANK YOU, THANK YOU, THANK YOU, THANK YOU, THANK YOU, THANK YOU, THANK YOU, THANK YOU, THANK YOU, THANK YOU, THANK YOU, THANK YOU.",2,0
Recieve na po..kumpleto ang deliver ang ganda po nia..thankU seller at sa mabait na si rider???????? Recieve na po..kumpleto ang deliver ang ganda po nia..thankU seller at sa mabait na si rider???????? Recieve na po..kumpleto ang deliver ang ganda po nia..thankU seller at sa mabait na si rider??????,2,0
I think it is my 3rd time to order in this shop.. Bukod sa mura na super nice pa ang quality.. Thank You so much seller.. Will order again soon,2,0
"Nice. Sulit yung pag order. Nakailang order nako dito, di ako binigo ni seller. Salamat and Godbless. ????????????????????????????????????????? ORDER NA KAYO DITO GUYS! ??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????",2,0
Salamaaaaat pooo sa shoppppp. Napakamuraaa hehehe. Ang bilis na shipp out. Salamaaaat po talagaaaaa. Thank youuuuuuuuuu7u77uu ????????????????????????????????????????????????????????????????????????????????????????????????,2,0
Thanks seller ?? Thanks seller ?? Thanks seller ?? Thanks seller ?? Thanks seller ?? Thanks seller ?? Thanks seller ?? Thanks seller ?? Thanks seller ?? Thanks seller ?? Thanks seller ?? Thanks seller ?? Thanks seller ?? Thanks seller ?? Thanks seller ?? Thanks seller ?? Thanks seller ?? Thank you s,2,0
"Maraming salamat j&t, seller & shopee!!?????, kompleto at maayos po packaging nila, safe n safe ang pagkabalot,,, ???? ,salamat ng marami ????????",2,0
Ang bilis ng delivery. Manipis lang yung mask. Ang ganda ng pink & khaki. Thank you seller. ?? Ang bilis ng delivery. Manipis lang yung mask. Ang ganda ng pink & khaki. Thank you seller. ?? Ang bilis ng delivery. Manipis lang yung mask. Ang ganda ng pink & khaki. Thank you seller. ??,2,0
SuperRrrrr excited po talaga ako nitong mask...supeErrrr like it ..din completo po lahat yung dumating thank you seller and shopeeeeee..,2,0
Thank you seller. My orders are complete. Thank you seller. My orders are complete. Thank you seller. My orders are complete. Thank you seller. My orders are complete. Thank you seller. My orders are complete. Thank you seller. My orders are complete. Thank you seller. My orders are complete. Than,2,0
excellent quality very accommodating seller well-packaged item shipped immediately will order again thank you so much poooo??????????????????????????????,2,0
nice quality and super affordable.. bilis din ma ship and ma deliver..sana pala dnamihan ko na ung order ko.. hehe d bale.. may nxt tym pa naman..thank you thank you.. ????????????????????????????????????????????????????????????????????????????????,2,0
super good quality wala ko ma-say haha!! gaganda pa ng mga colors. hindi sya masakit sa mata ?? actually kakareceive ko lang umorder na ulit ako hehe ganun ako tiwala dito at di naman ako nagkamali ???,2,0
Excellent quality very accomodating seller well packaged item shipped immediately will order again saktong sakto lang ang fit salamat,2,0
Thank you so much pooo! Complete items received at no damages. Murang-mura compared sa labas pag bumili ka. Order ulit ako next time!,2,0
Orders already received po. Thank you seller for the complete item na dumating. Thank you also for the secured packaging of the item.,2,0
thank you so much for the fast delivery.... complete lahat ng orders ko and in very good condition. i really like the colors that i chose...,2,0
"Suppppppeeeeerrr thankssss seller, gaganda ng mga mask at tama yung mga kulay at quantity na dumating, sobrang bilis din ng delivery, thanks sa seller and courier, will definitely buy again from this shop",2,0
"??fast delivery ??Complete & accurate orders ??No damage/dents ??Good quality, makapal sya ??Very affordable Thanks seller, will order again! ??",2,0
"grabe ang quality, superb!! ang ganda at katulad lang sa ibang shop pero ito? ang mura!! bili ulit ako dito pag naubos ?? thank you so much seller at rider napakabilis dumating sakin ??",2,0
Ang gaganda ng mask and mabilis po dumating thankyou po,2,0
ANG GAGANDA NG KULAAAAY HEHE. SANA DINAMIHAN KO PA HUHU. pero order pa ako next timee. maganda quality and makapal yung mask ????,2,0
Excellent Quality Very accommodating seller Well packaged Item shipped immediately Will order again Excellent Quality Very accommodating seller Well packaged Item shipped immediately Will order again,2,0
Ang ganda ng mga kulay. Mabilis lng din dumating at mura. Well package. I will order more. Thank you seller. God bless...,2,0
Thank youuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu poooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo,2,0
Maganda yung facemask! Bibili ulit ako pag naubos ko na sya ???????????????? Maganda yung facemask! Bibili ulit ako pag naubos ko na sya ???????????????? Maganda yung facemask! Bibili ulit ako pag naubos ko na sya ???????????????? Maganda yung facemask! Bibili ulit ako pag naubos ko na sya ?????????,2,0
GANDA TALAGA PANG ILANG ORDER KO NA SA SHOP NA TO PERO IBANG ACC GAMJT KO!! NAUBOS NA DIN NAMIN HAHAHAHA THANK YOUUUUUU PO WILL BUY AGAIN TOM!! 10.10 ?????????????????????????????????????????????????????????????????????????????????????? .? ??(�?? ) ?? .? ??(???)(?�3)?(?`?)(??//?//??)(???3??(???3??(~,2,0
Complete order and shipping within expected time. Thank you so much seller!!!!!!!!!!!! need to re-stock na rin kasi ????,2,0
Thank you seller! Thank you shopee! ?????? Surely will buy again. ?????????????????? Thank you shopee! Thank you seller! ?????? Surely will buy again! ?????????????????? Good quality ang product na ito! ??????????,2,0
Thankyouusoooomuuchhhhh!! Sobrangg gandaaa talagaaaa nanggg MASK!! AFFORDABLE AND mura lang sya... Godblesa more sales to come.???? Biliss din na ship.. Salamat.. Iuuuwi to nang mama ko sa ITALY hhee. Thank you ulit..,2,0
Very Nice medyo matagal lang dumating pero ok na ok sa at sa color tamang tama ang sinend nila sakin Will order again pag naubos ??????????????????????????????????????????????????????????????????????????????,2,0
Complete order received...... Thank youuuuuuuuuuuuu thankyouuuuuuu thankyouuuuuuu thankyouuuuuuu thankyouuuuuuu thankyouuuuuuu thankyouuuuuuu thankyouuuuuuu thankyouuuuuuu thankyouuuuuuu,2,0
